date,C__sierra_leone,E__sierra_leone,I__sierra_leone,R__sierra_leone,cases__sierra_leone,S__sierra_leone,cases_obs__sierra_leone,ran_cases_obs__sierra_leone,index
2014-07-27,131.097,280.796,172.083,485.07,192.997,6.34738e+06,117.777,117.208,38850
2014-08-03,146.304,313.188,191.871,680.838,215.556,6.34712e+06,131.544,96.5066,38850
2014-08-10,163.202,349.326,214.021,899.178,240.49,6.34682e+06,146.76,118.648,38850
2014-08-17,182.037,389.633,238.727,1142.72,268.253,6.3465e+06,163.702,160.881,38850
2014-08-24,203.04,434.582,266.278,1414.38,299.208,6.34613e+06,182.592,156.89,38850
2014-08-31,226.461,484.703,297,1717.38,333.726,6.34572e+06,203.657,212.426,38850
2014-09-07,252.576,540.588,331.258,2055.34,372.216,6.34527e+06,227.146,263.535,38850
2014-09-14,281.692,602.893,369.455,2432.28,415.131,6.34476e+06,253.335,293.448,38850
2014-09-21,314.154,672.353,412.043,2852.67,462.979,6.3442e+06,282.534,259.566,38850
2014-09-28,350.341,749.782,459.522,3321.51,516.32,6.34357e+06,315.086,227.261,38850
2014-07-13,109.367,239.562,146.966,154.319,159.499,6.3478e+06,80.917,56.1455,38900
2014-07-20,126.561,276.195,163.734,320.845,183.295,6.34756e+06,92.9894,87.6883,38900
2014-07-27,145.41,316.428,186.715,509.145,211.28,6.34729e+06,107.187,105.725,38900
2014-08-03,166.639,362.395,213.766,724.444,242.351,6.34698e+06,122.95,116.057,38900
2014-08-10,190.874,415.055,244.844,971.009,277.643,6.34663e+06,140.854,135.245,38900
2014-08-17,218.615,475.365,280.437,1253.42,318.004,6.34622e+06,161.331,143.644,38900
2014-08-24,250.378,544.422,321.193,1576.88,364.215,6.34576e+06,184.774,180.643,38900
2014-08-31,286.747,623.488,367.858,1947.34,417.126,6.34522e+06,211.617,178.284,38900
2014-09-07,328.385,714.006,421.288,2371.62,477.706,6.34461e+06,242.35,239.069,38900
2014-09-14,376.051,817.622,482.457,2857.51,547.059,6.34392e+06,277.535,260.371,38900
2014-09-21,430.613,936.221,552.482,3413.93,626.451,6.34312e+06,317.812,323.606,38900
2014-09-28,493.062,1071.95,632.635,4051.1,717.322,6.3422e+06,363.913,353.588,38900
2014-07-13,80.6835,178.828,107.339,112.296,116.62,6.34797e+06,78.0209,61.5865,38950
2014-07-20,95.2103,210.083,121.423,234.814,136.602,6.34779e+06,91.3887,68.6955,38950
2014-07-27,111.432,245.11,140.968,375.732,160.463,6.34758e+06,107.352,113.167,38950
2014-08-03,130.054,285.884,164.361,539.805,187.466,6.34733e+06,125.418,144,38950
2014-08-10,151.712,333.456,191.723,731.165,218.722,6.34704e+06,146.328,91.32,38950
2014-08-17,176.961,388.944,223.638,954.381,255.131,6.34671e+06,170.687,144.342,38950
2014-08-24,206.406,453.656,260.857,1214.75,297.588,6.34631e+06,199.091,274.896,38950
2014-08-31,240.744,529.117,304.261,1518.45,347.1,6.34586e+06,232.216,171.474,38950
2014-09-07,280.785,617.105,354.876,1872.67,404.837,6.34532e+06,270.842,237.774,38950
2014-09-14,327.471,719.692,413.895,2285.81,472.159,6.3447e+06,315.882,265.726,38950
2014-09-21,381.901,839.288,482.708,2767.65,550.652,6.34398e+06,368.395,408.913,38950
2014-09-28,445.353,978.698,562.933,3329.58,642.159,6.34313e+06,429.615,372.219,38950
2014-07-13,70.7121,157.663,93.5928,97.7296,101.742,6.34803e+06,62.0988,69.0045,39000
2014-07-20,84.276,186.991,106.703,204.96,120.34,6.34787e+06,73.4501,55.8646,39000
2014-07-27,99.5655,220.199,125.016,329.371,142.724,6.34768e+06,87.1124,48.1473,39000
2014-08-03,117.289,259.221,147.119,475.571,168.303,6.34745e+06,102.725,162.447,39000
2014-08-10,138.095,305.175,173.21,647.674,198.194,6.34719e+06,120.968,76.794,39000
2014-08-17,162.58,359.276,203.927,850.299,233.341,6.34687e+06,142.421,144.682,39000
2014-08-24,191.401,422.959,240.083,1088.85,274.709,6.34651e+06,167.67,143.608,39000
2014-08-31,225.324,497.915,282.641,1369.7,323.403,6.34607e+06,197.39,207.495,39000
2014-09-07,265.251,586.131,332.733,1700.32,380.716,6.34557e+06,232.371,216.715,39000
2014-09-14,312.24,689.947,391.69,2089.53,448.168,6.34497e+06,273.541,125.455,39000
2014-09-21,367.536,812.107,461.072,2547.7,527.549,6.34426e+06,321.991,275.198,39000
2014-09-28,432.6,955.839,542.718,3087.01,620.957,6.34343e+06,379.003,229.885,39000
2014-07-13,116.493,248.846,159.837,169.097,173.076,6.34776e+06,97.0572,136.312,39050
2014-07-20,129.378,275.745,172.558,347.513,191.138,6.34752e+06,107.186,92.9614,39050
2014-07-27,142.973,304.054,189.548,542.243,211.719,6.34727e+06,118.728,127.992,39050
2014-08-03,157.683,335.157,208.871,756.594,233.674,6.34699e+06,131.039,110.259,39050
2014-08-10,173.834,369.448,230.252,992.858,257.645,6.34668e+06,144.482,70.3985,39050
2014-08-17,191.623,407.246,253.822,1253.31,284.02,6.34634e+06,159.272,81.247,39050
2014-08-24,211.227,448.903,279.796,1540.41,313.081,6.34597e+06,175.569,249.716,39050
2014-08-31,232.83,494.806,308.42,1856.9,345.106,6.34556e+06,193.528,286.37,39050
2014-09-07,256.635,545.386,339.962,2205.75,380.396,6.3451e+06,213.318,242.187,39050
2014-09-14,282.865,601.115,374.718,2590.28,419.282,6.3446e+06,235.124,316.135,39050
2014-09-21,311.764,662.512,413.014,3014.11,462.126,6.34405e+06,259.15,389.927,39050
2014-09-28,343.601,730.15,455.207,3481.24,509.329,6.34344e+06,285.621,234.417,39050
2014-07-13,130.993,283.194,177.967,187.614,192.913,6.34767e+06,89.1349,108.107,39100
2014-07-20,148.354,319.789,195.008,387.676,217.104,6.3474e+06,100.312,90.0513,39100
2014-07-27,167.006,359.091,218.047,609.72,245.082,6.3471e+06,113.239,130.809,39100
2014-08-03,187.577,403.083,244.678,858.586,275.498,6.34676e+06,127.293,121.398,39100
2014-08-10,210.584,452.474,274.676,1137.93,309.339,6.34637e+06,142.929,148.212,39100
2014-08-17,236.391,507.914,308.349,1451.52,347.262,6.34595e+06,160.451,146.398,39100
2014-08-24,265.353,570.129,346.137,1803.54,389.813,6.34546e+06,180.112,165.619,39100
2014-08-31,297.852,639.942,388.542,2198.7,437.563,6.34492e+06,202.175,183.586,39100
2014-09-07,334.318,718.272,436.126,2642.26,491.144,6.34432e+06,226.932,166.689,39100
2014-09-14,375.232,806.151,489.517,3140.13,551.263,6.34364e+06,254.709,215.252,39100
2014-09-21,421.131,904.732,549.418,3698.94,618.71,6.34288e+06,285.873,238.237,39100
2014-09-28,472.618,1015.31,616.618,4326.11,694.372,6.34202e+06,320.833,322.123,39100
2014-07-13,124.411,270.725,168.11,176.875,182.335,6.34771e+06,87.9734,86.8076,39150
2014-07-20,142.415,308.877,185.726,366.598,207.338,6.34745e+06,100.037,113.239,39150
2014-07-27,161.952,350.309,209.702,579.117,236.496,6.34715e+06,114.105,142.281,39150
2014-08-03,183.725,397.16,237.668,819.677,268.526,6.34681e+06,129.559,133.552,39150
2014-08-10,208.325,450.289,269.478,1092.4,304.531,6.34643e+06,146.93,182.332,39150
2014-08-17,236.197,510.521,305.543,1401.62,345.287,6.346e+06,166.594,190.691,39150
2014-08-24,267.789,578.793,346.421,1752.22,391.476,6.3455e+06,188.88,193.925,39150
2014-08-31,303.596,656.17,392.754,2149.71,443.829,6.34495e+06,214.14,206.965,39150
2014-09-07,344.176,743.856,445.266,2600.37,503.164,6.34432e+06,242.767,276.977,39150
2014-09-14,390.161,843.217,504.778,3111.26,570.406,6.3436e+06,275.21,271.841,39150
2014-09-21,442.266,955.795,572.215,3690.42,646.6,6.34279e+06,311.972,269.102,39150
2014-09-28,501.299,1083.33,648.625,4346.94,732.929,6.34187e+06,353.625,339.126,39150
2014-07-13,98.9545,216.76,132.97,139.621,144.309,6.34786e+06,83.0736,102.468,39200
2014-07-20,114.517,249.918,148.147,290.291,165.848,6.34765e+06,95.4725,86.313,39200
2014-07-27,131.579,286.338,168.948,460.669,191.179,6.3474e+06,110.055,90.0976,39200
2014-08-03,150.797,327.952,193.435,655.486,219.304,6.34712e+06,126.246,163.964,39200
2014-08-10,172.737,375.627,221.568,878.607,251.254,6.3468e+06,144.638,155.504,39200
2014-08-17,197.852,430.233,253.792,1134.18,287.795,6.34643e+06,165.673,115.153,39200
2014-08-24,226.613,492.765,290.691,1426.91,329.634,6.34601e+06,189.759,211.634,39200
2014-08-31,259.545,564.365,332.945,1762.2,377.545,6.34553e+06,217.339,190.08,39200
2014-09-07,297.253,646.343,381.329,2146.23,432.404,6.34498e+06,248.92,261.015,39200
2014-09-14,340.425,740.196,436.726,2586.04,495.215,6.34435e+06,285.078,435.537,39200
2014-09-21,389.848,847.631,500.149,3089.74,567.125,6.34362e+06,326.473,318.182,39200
2014-09-28,446.421,970.602,572.754,3666.58,649.442,6.34279e+06,373.86,314.418,39200
2014-07-13,110.201,236.847,150.449,158.881,162.998,6.34779e+06,90.8189,104.093,39250
2014-07-20,123.613,264.984,163.651,327.42,181.742,6.34757e+06,101.262,103.517,39250
2014-07-27,137.895,294.904,181.393,512.94,203.261,6.34732e+06,113.253,128.66,39250
2014-08-03,153.499,328.089,201.739,719.033,226.439,6.34705e+06,126.167,138.411,39250
2014-08-10,170.794,365.018,224.457,948.306,251.991,6.34674e+06,140.404,185.203,39250
2014-08-17,190.021,406.102,249.733,1203.4,280.369,6.3464e+06,156.215,139.069,39250
2014-08-24,211.408,451.801,277.847,1487.21,311.928,6.34602e+06,173.799,171.182,39250
2014-08-31,235.195,502.628,309.117,1802.97,347.03,6.3456e+06,193.357,184.758,39250
2014-09-07,261.65,559.154,343.897,2154.26,386.071,6.34513e+06,215.11,228.28,39250
2014-09-14,291.071,622.014,382.577,2545.07,429.489,6.34461e+06,239.302,290.22,39250
2014-09-21,323.788,691.912,425.593,2979.83,477.774,6.34403e+06,266.205,284.255,39250
2014-09-28,360.167,769.63,473.426,3463.46,531.465,6.34338e+06,296.12,247.859,39250
2014-07-13,94.4044,206.856,126.823,133.155,137.642,6.34789e+06,77.7915,80.215,39300
2014-07-20,109.306,238.614,141.354,276.887,158.263,6.34768e+06,89.4456,84.2115,39300
2014-07-27,125.651,273.515,161.275,439.49,182.524,6.34745e+06,103.157,73.2885,39300
2014-08-03,144.071,313.412,184.736,625.504,209.475,6.34718e+06,118.389,147.157,39300
2014-08-10,165.11,359.143,211.704,838.642,240.106,6.34688e+06,135.701,172.269,39300
2014-08-17,189.206,411.547,242.607,1082.89,275.155,6.34652e+06,155.51,171.909,39300
2014-08-24,216.812,471.585,278.011,1362.79,315.305,6.34612e+06,178.202,171.447,39300
2014-08-31,248.438,540.365,318.573,1683.54,361.304,6.34566e+06,204.199,211.286,39300
2014-09-07,284.668,619.152,365.04,2051.07,414,6.34513e+06,233.981,238.708,39300
2014-09-14,326.167,709.395,418.27,2472.2,474.364,6.34452e+06,268.097,256.323,39300
2014-09-21,373.699,812.75,479.242,2954.74,543.505,6.34383e+06,307.173,325.769,39300
2014-09-28,428.135,931.11,549.075,3507.6,622.693,6.34303e+06,351.928,360.052,39300
2014-07-13,84.546,184.565,113.937,119.762,123.614,6.34795e+06,84.1385,85.4445,39350
2014-07-20,97.2909,211.644,126.387,248.596,141.285,6.34777e+06,96.1658,110.678,39350
2014-07-27,111.19,241.214,143.39,393.569,161.976,6.34756e+06,110.249,134.152,39350
2014-08-03,126.761,274.821,163.312,558.471,184.824,6.34733e+06,125.801,124.78,39350
2014-08-10,144.442,313.123,186.082,746.34,210.639,6.34706e+06,143.372,171.499,39350
2014-08-17,164.577,356.764,212.027,960.403,240.008,6.34676e+06,163.362,150.915,39350
2014-08-24,187.513,406.479,241.582,1204.31,273.461,6.34641e+06,186.132,198.625,39350
2014-08-31,213.641,463.109,275.249,1482.21,311.568,6.34602e+06,212.069,259.659,39350
2014-09-07,243.402,527.611,313.6,1798.83,354.975,6.34557e+06,241.615,296.364,39350
2014-09-14,277.299,601.075,357.283,2159.57,404.417,6.34505e+06,275.268,279.531,39350
2014-09-21,315.904,684.74,407.036,2570.54,460.729,6.34447e+06,313.597,290.855,39350
2014-09-28,359.868,780.012,463.699,3038.74,524.86,6.34381e+06,357.247,412.67,39350
2014-07-13,81.0754,179.603,107.909,112.911,117.233,6.34797e+06,76.4573,77.7298,39400
2014-07-20,95.5898,210.817,121.984,236.039,137.203,6.34779e+06,89.4811,97.6923,39400
2014-07-27,111.784,245.769,141.507,377.55,161.035,6.34757e+06,105.023,114.38,39400
2014-08-03,130.36,286.42,164.856,542.182,187.981,6.34733e+06,122.597,137.622,39400
2014-08-10,151.945,333.81,192.144,734.038,219.144,6.34704e+06,142.922,183.267,39400
2014-08-17,177.089,389.042,223.948,957.652,255.417,6.3467e+06,166.578,163.156,39400
2014-08-24,206.389,453.403,261.007,1218.27,297.68,6.34631e+06,194.141,125.923,39400
2014-08-31,240.529,528.393,304.19,1522.02,346.927,6.34585e+06,226.259,182.346,39400
2014-09-07,280.307,615.762,354.505,1876.01,404.307,6.34532e+06,263.681,291.558,39400
2014-09-14,326.649,717.545,413.127,2288.55,471.159,6.3447e+06,307.281,294.77,39400
2014-09-21,380.634,836.107,481.423,2769.29,549.041,6.34398e+06,358.073,458.348,39400
2014-09-28,443.516,974.199,560.98,3329.5,639.762,6.34314e+06,417.24,464.611,39400
2014-07-13,132.921,286.799,180.88,190.797,196.037,6.34766e+06,90.5686,50.6325,39450
2014-07-20,150.055,322.857,197.715,393.897,219.935,6.34739e+06,101.609,82.5498,39450
2014-07-27,168.407,361.454,220.427,618.69,247.506,6.34708e+06,114.347,165.826,39450
2014-08-03,188.585,404.524,246.612,869.892,277.386,6.34674e+06,128.152,149.912,39450
2014-08-10,211.083,452.735,276.02,1151.01,310.528,6.34636e+06,143.463,122.941,39450
2014-08-17,236.244,506.689,308.932,1465.65,347.555,6.34593e+06,160.57,117.954,39450
2014-08-24,264.396,567.056,345.756,1817.81,388.977,6.34545e+06,179.707,133.474,39450
2014-08-31,295.891,634.592,386.955,2211.93,435.321,6.34492e+06,201.117,272.678,39450
2014-09-07,331.126,710.14,433.047,2653.01,487.168,6.34432e+06,225.071,268.918,39450
2014-09-14,370.54,794.645,484.61,3146.61,545.168,6.34365e+06,251.866,255.157,39450
2014-09-21,414.624,889.159,542.288,3698.98,610.043,6.3429e+06,281.839,199.586,39450
2014-09-28,463.927,994.854,606.8,4317.07,682.603,6.34207e+06,315.361,305.414,39450
2014-07-13,92.9941,203.63,124.999,131.266,135.654,6.3479e+06,75.4224,65.9109,39500
2014-07-20,107.555,234.645,139.202,272.873,155.81,6.3477e+06,86.6286,119.418,39500
2014-07-27,123.509,268.689,158.66,432.919,179.503,6.34747e+06,99.8022,79.6442,39500
2014-08-03,141.47,307.567,181.554,615.82,205.796,6.3472e+06,114.421,127.135,39500
2014-08-10,161.963,352.084,207.844,825.177,235.647,6.3469e+06,131.017,129.116,39500
2014-08-17,185.409,403.044,237.94,1064.85,269.769,6.34656e+06,149.989,193.368,39500
2014-08-24,212.244,461.37,272.384,1339.22,308.817,6.34616e+06,171.699,133.86,39500
2014-08-31,242.955,528.119,311.805,1653.31,353.507,6.34571e+06,196.546,134.765,39500
2014-09-07,278.101,604.502,356.92,2012.84,404.651,6.3452e+06,224.982,255.273,39500
2014-09-14,318.317,691.904,408.548,2424.4,463.178,6.34461e+06,257.523,226.38,39500
2014-09-21,364.333,791.903,467.625,2895.47,530.148,6.34393e+06,294.757,228.609,39500
2014-09-28,416.98,906.304,535.219,3434.64,606.77,6.34316e+06,337.358,387.093,39500
2014-07-13,118.882,260.813,159.54,167.441,173.17,6.34774e+06,77.3764,86.2121,39550
2014-07-20,137.928,301.445,178.101,348.389,199.509,6.34748e+06,89.1453,86.1353,39550
2014-07-27,158.859,346.189,203.58,553.457,230.547,6.34719e+06,103.014,96.0499,39550
2014-08-03,182.492,397.437,233.637,788.493,265.093,6.34685e+06,118.45,119.122,39550
2014-08-10,209.537,456.285,268.25,1058.31,304.431,6.34646e+06,136.027,132.593,39550
2014-08-17,240.568,523.844,307.987,1368.1,349.527,6.34601e+06,156.177,162.206,39550
2014-08-24,276.184,601.387,353.596,1723.77,401.282,6.3455e+06,179.302,154.488,39550
2014-08-31,317.06,690.378,405.943,2132.11,460.682,6.3449e+06,205.844,218.558,39550
2014-09-07,363.971,792.499,466.02,2600.89,528.854,6.34423e+06,236.304,219.842,39550
2014-09-14,417.799,909.675,534.964,3139.03,607.084,6.34345e+06,271.259,271.664,39550
2014-09-21,479.56,1044.11,614.074,3756.76,696.847,6.34256e+06,311.368,307.015,39550
2014-09-28,550.413,1198.32,704.839,4465.83,799.83,6.34153e+06,357.383,327.368,39550
2014-07-13,75.5369,164.127,102.196,107.574,110.829,6.348e+06,84.159,89.4954,39600
2014-07-20,86.2567,186.817,112.693,222.805,125.727,6.34784e+06,95.4721,105.514,39600
2014-07-27,97.8638,211.397,126.957,351.609,143.069,6.34766e+06,108.641,131.978,39600
2014-08-03,110.769,239.129,143.562,497.08,162.076,6.34746e+06,123.074,125.853,39600
2014-08-10,125.318,270.51,162.41,661.625,183.393,6.34723e+06,139.261,114.461,39600
2014-08-17,141.767,306.011,183.732,847.773,207.47,6.34697e+06,157.544,158.687,39600
2014-08-24,160.371,346.165,207.847,1058.36,234.699,6.34668e+06,178.221,219.118,39600
2014-08-31,181.413,391.578,235.122,1296.58,265.496,6.34635e+06,201.607,184.064,39600
2014-09-07,205.21,442.938,265.971,1566.06,300.327,6.34597e+06,228.056,144.067,39600
2014-09-14,232.123,501.019,300.859,1870.89,339.719,6.34555e+06,257.968,288.98,39600
2014-09-21,262.557,566.696,340.314,2215.7,384.266,6.34506e+06,291.795,246.239,39600
2014-09-28,296.97,640.958,384.93,2605.72,434.639,6.34452e+06,330.047,391.389,39600
2014-07-13,107.32,231.232,146.214,154.295,158.446,6.34781e+06,86.0841,85.1207,39650
2014-07-20,120.873,259.721,159.539,318.332,177.362,6.34759e+06,96.3615,94.153,39650
2014-07-27,135.359,290.145,177.491,499.529,199.148,6.34735e+06,108.198,91.7143,39650
2014-08-03,151.25,324.02,198.148,701.578,222.706,6.34708e+06,120.997,87.7739,39650
2014-08-10,168.931,361.86,221.3,927.205,248.779,6.34677e+06,135.163,122.032,39650
2014-08-17,188.663,404.119,247.157,1179.2,277.847,6.34643e+06,150.955,108.112,39650
2014-08-24,210.694,451.303,276.025,1460.62,310.296,6.34605e+06,168.585,137.052,39650
2014-08-31,235.292,503.982,308.257,1774.92,346.527,6.34563e+06,188.269,244.144,39650
2014-09-07,262.752,562.79,344.242,2125.91,386.976,6.34515e+06,210.245,111.755,39650
2014-09-14,293.408,628.437,384.416,2517.87,432.132,6.34463e+06,234.779,245.426,39650
2014-09-21,327.627,701.712,429.263,2955.56,482.539,6.34404e+06,262.165,207.858,39650
2014-09-28,365.821,783.494,479.323,3444.3,538.804,6.34338e+06,292.734,457.011,39650
2014-07-13,112.538,245.029,151.992,159.89,164.863,6.34778e+06,86.3365,86.4557,39700
2014-07-20,128.946,279.817,168.043,331.483,187.643,6.34754e+06,98.2661,101.067,39700
2014-07-27,146.768,317.633,189.901,523.853,214.228,6.34727e+06,112.188,99.2075,39700
2014-08-03,166.648,360.435,215.417,741.796,243.46,6.34697e+06,127.497,146.773,39700
2014-08-10,189.13,409.016,244.467,989.097,276.35,6.34662e+06,144.721,151.274,39700
2014-08-17,214.626,464.144,277.432,1269.75,313.615,6.34622e+06,164.236,146.6,39700
2014-08-24,243.551,526.688,314.831,1588.23,355.887,6.34578e+06,186.373,232.618,39700
2014-08-31,276.366,597.638,357.26,1949.65,403.844,6.34527e+06,211.487,212.895,39700
2014-09-07,313.59,678.118,405.392,2359.76,458.247,6.34469e+06,239.977,186.68,39700
2014-09-14,355.812,769.399,459.991,2825.12,519.957,6.34404e+06,272.294,195.928,39700
2014-09-21,403.699,872.921,521.919,3353.14,589.95,6.3433e+06,308.948,318.725,39700
2014-09-28,458.005,990.312,592.155,3952.24,669.329,6.34246e+06,350.518,365.44,39700
2014-07-13,86.8258,190.588,116.467,122.215,126.424,6.34793e+06,85.899,74.496,39750
2014-07-20,100.826,220.469,130.107,254.355,145.779,6.34774e+06,99.05,87.6517,39750
2014-07-27,116.225,253.406,148.842,404.224,168.604,6.34753e+06,114.558,115.654,39750
2014-08-03,133.629,291.166,170.961,576.137,194.032,6.34728e+06,131.836,144.415,39750
2014-08-10,153.562,334.564,196.454,773.658,223.014,6.34699e+06,151.528,165.078,39750
2014-08-17,176.455,384.433,225.748,1000.63,256.269,6.34666e+06,174.122,120.262,39750
2014-08-24,202.755,441.725,259.401,1261.45,294.469,6.34628e+06,200.077,243.09,39750
2014-08-31,232.969,507.539,298.063,1561.14,338.353,6.34585e+06,229.895,265.49,39750
2014-09-07,267.675,583.137,342.476,1905.49,388.766,6.34535e+06,264.148,222.765,39750
2014-09-14,307.541,669.969,393.494,2301.15,446.675,6.34478e+06,303.494,303.184,39750
2014-09-21,353.328,769.693,452.093,2755.74,513.187,6.34412e+06,348.686,320.635,39750
2014-09-28,405.911,884.212,519.396,3278.01,589.576,6.34336e+06,400.589,423.982,39750
2014-07-13,91.3657,200.296,122.69,128.795,133.162,6.34791e+06,77.6358,67.7646,39800
2014-07-20,105.874,231.228,136.833,267.885,153.233,6.34771e+06,89.3373,88.4852,39800
2014-07-27,121.799,265.25,156.233,425.348,176.863,6.34748e+06,103.114,65.0044,39800
2014-08-03,139.761,304.172,179.097,605.617,203.133,6.34722e+06,118.43,115.376,39800
2014-08-10,160.293,348.82,205.398,812.329,233.013,6.34692e+06,135.85,134.584,39800
2014-08-17,183.825,400.022,235.559,1049.4,267.23,6.34658e+06,155.799,179.693,39800
2014-08-24,210.806,458.729,270.141,1321.27,306.457,6.34619e+06,178.669,135.159,39800
2014-08-31,241.741,526.034,309.79,1633.06,351.433,6.34574e+06,204.891,249.728,39800
2014-09-07,277.205,603.192,355.247,1990.6,402.996,6.34522e+06,234.953,210.492,39800
2014-09-14,317.859,691.638,407.36,2400.59,462.108,6.34463e+06,269.416,231.019,39800
2014-09-21,364.459,793.013,467.098,2870.72,529.868,6.34395e+06,308.921,313.157,39800
2014-09-28,417.869,909.196,535.571,3409.78,607.534,6.34318e+06,354.202,313.42,39800
2014-07-13,107.407,232.688,145.672,153.473,157.936,6.34781e+06,87.7704,67.1318,39850
