state	C__sierra_leone	R0__sierra_leone	phi__sierra_leone	rho__sierra_leone
3120	142.904	1.34733	0.137486	0.344464
3121	117.188	1.28839	0.172393	0.49595
3122	117.188	1.28839	0.172393	0.49595
3123	91.635	1.34284	0.194062	0.511282
3124	106.991	1.36425	0.179848	0.487129
3125	102.667	1.31081	0.201355	0.54695
3126	96.1868	1.32919	0.252963	0.592191
3127	104.389	1.28221	0.227971	0.604167
3128	102.72	1.2862	0.166185	0.597539
3129	69.1488	1.33746	0.148921	0.718989
3130	112.936	1.30954	0.285619	0.451302
3131	119.579	1.34627	0.318625	0.447198
3132	96.4595	1.37754	0.247084	0.510263
3133	107.599	1.3749	0.177372	0.481597
3134	107.599	1.3749	0.177372	0.481597
3135	107.599	1.3749	0.177372	0.481597
3136	87.4261	1.3404	0.201334	0.618249
3137	87.4261	1.3404	0.201334	0.618249
3138	62.2357	1.36866	0.251021	0.70592
3139	133.494	1.27646	0.298502	0.412891
3140	139.474	1.23156	0.269991	0.473336
3141	94.2844	1.37644	0.196459	0.509627
3142	89.9598	1.35426	0.28306	0.550419
3143	89.9598	1.35426	0.28306	0.550419
3144	89.9598	1.35426	0.28306	0.550419
3145	69.3953	1.39593	0.406184	0.637223
3146	122.625	1.27462	0.297673	0.471427
3147	144.244	1.25581	0.217414	0.444495
3148	149.811	1.22214	0.256748	0.487508
3149	127.747	1.26446	0.280848	0.530868
3150	86.5579	1.35585	0.272082	0.599157
3151	93.5964	1.36481	0.19705	0.512835
3152	93.5964	1.36481	0.19705	0.512835
3153	93.5964	1.36481	0.19705	0.512835
3154	93.5964	1.36481	0.19705	0.512835
3155	80.5105	1.35894	0.282087	0.550934
3156	92.8226	1.40616	0.272824	0.431153
3157	105.148	1.35201	0.122341	0.49805
3158	88.7853	1.37864	0.124624	0.574978
3159	70.6938	1.37101	0.199284	0.640555
3160	64.4613	1.41655	0.175993	0.670701
3161	105.723	1.30623	0.226824	0.493116
3162	99.5687	1.29234	0.229051	0.583699
3163	108.033	1.41568	0.189725	0.426488
3164	88.8492	1.34211	0.203837	0.540912
3165	96.9524	1.36518	0.174015	0.512097
3166	96.9524	1.36518	0.174015	0.512097
3167	96.9524	1.36518	0.174015	0.512097
3168	96.9524	1.36518	0.174015	0.512097
3169	85.8685	1.33124	0.177037	0.593691
3170	85.8685	1.33124	0.177037	0.593691
3171	95.3301	1.30038	0.164714	0.611324
3172	87.1639	1.32955	0.207136	0.587509
3173	87.1639	1.32955	0.207136	0.587509
3174	95.2808	1.34104	0.139528	0.560395
3175	95.2808	1.34104	0.139528	0.560395
3176	111.879	1.35623	0.206172	0.409117
3177	111.879	1.35623	0.206172	0.409117
3178	121.918	1.33268	0.197043	0.472352
3179	127.066	1.34244	0.225503	0.421125
3180	127.066	1.34244	0.225503	0.421125
3181	102.095	1.29603	0.20247	0.560185
3182	116.138	1.3353	0.189443	0.439265
3183	116.138	1.3353	0.189443	0.439265
3184	79.8828	1.36226	0.206521	0.648908
3185	79.8828	1.36226	0.206521	0.648908
3186	75.3227	1.28604	0.363788	0.624511
3187	97.3386	1.33704	0.171653	0.550968
3188	97.3386	1.33704	0.171653	0.550968
3189	96.1466	1.32748	0.180243	0.558733
3190	96.1466	1.32748	0.180243	0.558733
3191	80.9338	1.34897	0.238317	0.696781
3192	70.5113	1.32747	0.13058	0.707655
3193	83.2259	1.29455	0.187504	0.657153
3194	69.4206	1.36423	0.208172	0.707208
3195	69.4206	1.36423	0.208172	0.707208
3196	100.294	1.31026	0.176963	0.568216
3197	100.294	1.31026	0.176963	0.568216
3198	74.7584	1.3128	0.178798	0.718397
3199	76.3652	1.33399	0.229645	0.659923
3200	102.44	1.25993	0.183921	0.571981
3201	101.32	1.35807	0.19862	0.526159
3202	101.32	1.35807	0.19862	0.526159
3203	111.516	1.34383	0.180354	0.44659
3204	101.947	1.32515	0.149346	0.593285
3205	67.6053	1.39721	0.196535	0.640961
3206	67.6053	1.39721	0.196535	0.640961
3207	87.6258	1.34427	0.290777	0.550777
3208	90.0744	1.32303	0.274873	0.5466
3209	80.532	1.3818	0.199709	0.542415
3210	114.85	1.30435	0.257506	0.544066
3211	73.4957	1.41623	0.267269	0.611326
3212	73.4957	1.41623	0.267269	0.611326
3213	73.4957	1.41623	0.267269	0.611326
3214	96.3353	1.35985	0.140877	0.559063
3215	99.3817	1.35663	0.133409	0.507413
3216	99.3817	1.35663	0.133409	0.507413
3217	99.3817	1.35663	0.133409	0.507413
3218	99.3817	1.35663	0.133409	0.507413
3219	99.3817	1.35663	0.133409	0.507413
3220	99.3817	1.35663	0.133409	0.507413
3221	76.5375	1.32331	0.155493	0.676837
3222	140.553	1.31231	0.137834	0.393557
3223	146.27	1.2653	0.157063	0.424842
3224	128.879	1.30525	0.122218	0.408632
3225	83.7914	1.31651	0.107803	0.649345
3226	103.958	1.28192	0.11017	0.643976
3227	87.9446	1.21589	0.232684	0.747829
3228	128.534	1.26938	0.256386	0.5211
3229	74.2675	1.39069	0.23373	0.624365
3230	75.2152	1.38164	0.217231	0.640198
3231	75.2152	1.38164	0.217231	0.640198
3232	95.7799	1.30716	0.209037	0.56997
3233	90.7893	1.29219	0.256499	0.614491
3234	98.6541	1.33481	0.122344	0.55519
3235	111.474	1.36247	0.243573	0.473431
3236	91.5497	1.40138	0.180618	0.550643
3237	91.5497	1.40138	0.180618	0.550643
3238	76.3522	1.32937	0.169074	0.674583
3239	82.6583	1.32952	0.248134	0.641383
3240	103.392	1.36166	0.23441	0.458446
3241	111.001	1.33863	0.224073	0.449586
3242	111.001	1.33863	0.224073	0.449586
3243	91.8354	1.34378	0.286457	0.580478
3244	95.5728	1.40925	0.18978	0.483242
3245	95.5728	1.40925	0.18978	0.483242
3246	77.2749	1.42621	0.179848	0.597837
3247	55.3724	1.46514	0.240353	0.655227
3248	72.4455	1.37035	0.201517	0.675476
3249	72.4455	1.37035	0.201517	0.675476
3250	64.4017	1.3634	0.234778	0.712033
3251	100.815	1.32009	0.166274	0.539117
3252	94.0057	1.35638	0.185071	0.500167
3253	80.6143	1.37977	0.205059	0.552092
3254	110.044	1.29806	0.268894	0.525751
3255	120.219	1.33987	0.271208	0.414761
3256	87.9219	1.32257	0.358787	0.589012
3257	81.7985	1.31529	0.237892	0.614222
3258	84.8357	1.41248	0.227782	0.578526
3259	99.6134	1.37529	0.184352	0.520752
3260	79.2174	1.39081	0.221071	0.632481
3261	79.2174	1.39081	0.221071	0.632481
3262	70.8769	1.36657	0.139985	0.684738
3263	70.8769	1.36657	0.139985	0.684738
3264	86.7258	1.35581	0.225251	0.626105
3265	103.443	1.26642	0.149871	0.595773
3266	70.025	1.33897	0.189449	0.665355
3267	67.8511	1.34803	0.20907	0.775962
3268	91.434	1.31113	0.162297	0.655654
3269	114.029	1.3999	0.199125	0.4076
3270	121.991	1.34669	0.173537	0.455761
3271	79.27	1.31421	0.146583	0.638249
3272	119.399	1.30597	0.158789	0.466674
3273	101.608	1.30188	0.21196	0.540625
3274	101.608	1.30188	0.21196	0.540625
3275	97.4199	1.34211	0.170186	0.57146
3276	97.4199	1.34211	0.170186	0.57146
3277	91.1091	1.32083	0.241751	0.623044
3278	89.343	1.37169	0.16306	0.63505
3279	107.324	1.28496	0.152112	0.581947
3280	84.5948	1.33647	0.137138	0.648026
3281	84.5948	1.33647	0.137138	0.648026
3282	84.5948	1.33647	0.137138	0.648026
3283	84.5948	1.33647	0.137138	0.648026
3284	84.4593	1.36686	0.149322	0.600869
3285	84.4593	1.36686	0.149322	0.600869
3286	84.4593	1.36686	0.149322	0.600869
3287	80.418	1.34256	0.151194	0.683384
3288	94.4825	1.37392	0.21597	0.539998
3289	98.7115	1.3716	0.159781	0.568202
3290	73.6953	1.32594	0.215673	0.702314
3291	74.683	1.32435	0.210388	0.693561
3292	74.683	1.32435	0.210388	0.693561
3293	74.683	1.32435	0.210388	0.693561
3294	106.523	1.30499	0.175883	0.567981
3295	90.0227	1.28877	0.171939	0.630798
3296	103.064	1.30133	0.143019	0.575394
3297	107.434	1.35082	0.185713	0.520926
3298	85.5934	1.38492	0.139298	0.582577
3299	85.5934	1.38492	0.139298	0.582577
3300	85.5934	1.38492	0.139298	0.582577
3301	83.1793	1.36465	0.198701	0.635272
3302	83.1793	1.36465	0.198701	0.635272
3303	83.1793	1.36465	0.198701	0.635272
3304	85.1524	1.33626	0.146486	0.647058
3305	105.828	1.28829	0.177338	0.545332
3306	85.1764	1.32624	0.208349	0.622378
3307	85.1764	1.32624	0.208349	0.622378
3308	85.1764	1.32624	0.208349	0.622378
3309	85.1764	1.32624	0.208349	0.622378
3310	101.453	1.30619	0.287124	0.570352
3311	102.273	1.25062	0.263764	0.580409
3312	74.9383	1.30021	0.264364	0.701252
3313	86.473	1.36848	0.312781	0.506686
3314	76.4591	1.32451	0.271607	0.714161
3315	76.4591	1.32451	0.271607	0.714161
3316	80.5316	1.40666	0.149935	0.531308
3317	94.8803	1.40707	0.129313	0.47916
3318	94.8803	1.40707	0.129313	0.47916
3319	152.046	1.35595	0.269101	0.315076
3320	153.669	1.35172	0.199534	0.323672
3321	132.688	1.37008	0.251422	0.392408
3322	77.3037	1.33003	0.257041	0.606668
3323	82.6358	1.4165	0.232292	0.519008
3324	61.1433	1.42211	0.238028	0.6475
3325	105.061	1.38429	0.249869	0.44892
3326	113.428	1.29423	0.210811	0.46491
3327	113.428	1.29423	0.210811	0.46491
3328	94.6144	1.3187	0.187733	0.547
3329	98.6996	1.31326	0.224297	0.544071
3330	98.6996	1.31326	0.224297	0.544071
3331	94.1711	1.31386	0.210468	0.648488
3332	64.879	1.40879	0.178612	0.641329
3333	70.1368	1.35783	0.171595	0.685057
3334	75.3178	1.41025	0.187722	0.607668
3335	75.3178	1.41025	0.187722	0.607668
3336	107.119	1.34399	0.176218	0.461308
3337	82.6325	1.312	0.144751	0.695861
3338	82.6325	1.312	0.144751	0.695861
3339	84.103	1.29406	0.207695	0.709853
3340	76.4712	1.39484	0.235498	0.569807
3341	81.6988	1.30786	0.282497	0.647809
3342	110.77	1.36331	0.125106	0.469693
3343	100.808	1.37651	0.155056	0.478511
3344	99.6353	1.38779	0.278596	0.487231
3345	72.2737	1.38996	0.358166	0.630317
3346	70.1528	1.43777	0.311299	0.617327
3347	86.5168	1.37428	0.170101	0.538967
3348	84.5923	1.30586	0.13945	0.671845
3349	84.5923	1.30586	0.13945	0.671845
3350	84.5923	1.30586	0.13945	0.671845
3351	112.901	1.36992	0.135315	0.468358
3352	105.4	1.41641	0.160624	0.406286
3353	70.5185	1.409	0.109809	0.668452
3354	80.7926	1.33768	0.156544	0.675045
3355	101.419	1.35383	0.141406	0.500411
3356	101.419	1.35383	0.141406	0.500411
3357	107.134	1.31728	0.279147	0.555852
3358	113.375	1.32436	0.284088	0.41714
3359	85.7083	1.29362	0.322806	0.621564
3360	92.8918	1.29242	0.273424	0.608728
3361	92.8918	1.29242	0.273424	0.608728
3362	106.128	1.30396	0.292634	0.502872
3363	105.426	1.32806	0.204368	0.46417
3364	94.8901	1.37656	0.163619	0.573661
3365	94.8901	1.37656	0.163619	0.573661
3366	101.958	1.39107	0.150682	0.486565
3367	105.028	1.25733	0.196629	0.603974
3368	99.6055	1.32178	0.264339	0.550057
3369	92.7007	1.35277	0.131265	0.568701
3370	92.7007	1.35277	0.131265	0.568701
3371	92.7007	1.35277	0.131265	0.568701
3372	92.7007	1.35277	0.131265	0.568701
3373	94.7875	1.30484	0.207349	0.576365
3374	111.95	1.31432	0.14286	0.491873
3375	120.888	1.29499	0.173641	0.485682
3376	96.3534	1.30919	0.20626	0.552934
3377	88.7119	1.31568	0.283872	0.640248
3378	123.102	1.25754	0.231489	0.50217
3379	78.4721	1.40254	0.271369	0.562892
3380	78.4721	1.40254	0.271369	0.562892
3381	111.813	1.32456	0.214045	0.446991
3382	102.58	1.27834	0.16492	0.540799
3383	96.9103	1.25053	0.302007	0.637576
3384	102.357	1.24357	0.255424	0.63814
3385	89.8549	1.27657	0.209451	0.618503
3386	103.003	1.30075	0.172021	0.500032
3387	103.003	1.30075	0.172021	0.500032
3388	98.5216	1.29627	0.124902	0.556032
3389	90.9387	1.3693	0.182566	0.512334
3390	90.9387	1.3693	0.182566	0.512334
3391	78.4044	1.34746	0.124544	0.660086
3392	78.4044	1.34746	0.124544	0.660086
3393	71.0236	1.34641	0.150491	0.741285
3394	65.9814	1.40434	0.18457	0.726288
3395	59.0192	1.42723	0.197612	0.725735
3396	89.4569	1.42437	0.216832	0.553886
3397	141.401	1.40639	0.236608	0.340519
3398	100.838	1.42764	0.175662	0.485563
3399	131.691	1.31136	0.144245	0.423374
3400	100.235	1.31861	0.116683	0.546102
3401	100.235	1.31861	0.116683	0.546102
3402	80.865	1.32577	0.200693	0.683375
3403	99.075	1.37171	0.231118	0.509832
3404	99.075	1.37171	0.231118	0.509832
3405	84.0695	1.31166	0.146602	0.671672
3406	90.9762	1.32874	0.195557	0.57287
3407	90.9762	1.32874	0.195557	0.57287
3408	80.5163	1.35243	0.214612	0.63999
3409	101.95	1.32401	0.182395	0.560438
3410	101.95	1.32401	0.182395	0.560438
3411	82.2745	1.37706	0.187679	0.615166
3412	82.2745	1.37706	0.187679	0.615166
3413	82.2745	1.37706	0.187679	0.615166
3414	101.422	1.32761	0.130162	0.515025
3415	99.0875	1.33809	0.121876	0.531465
3416	99.0875	1.33809	0.121876	0.531465
3417	99.0875	1.33809	0.121876	0.531465
3418	89.7804	1.35388	0.115344	0.592925
3419	89.7804	1.35388	0.115344	0.592925
3420	99.4273	1.34502	0.194849	0.497074
3421	101.068	1.34619	0.160813	0.497643
3422	101.068	1.34619	0.160813	0.497643
3423	101.068	1.34619	0.160813	0.497643
3424	87.8091	1.36213	0.157561	0.555845
3425	87.8091	1.36213	0.157561	0.555845
3426	87.8091	1.36213	0.157561	0.555845
3427	86.0496	1.35518	0.142272	0.588138
3428	86.0496	1.35518	0.142272	0.588138
3429	91.8907	1.32419	0.189626	0.594979
3430	79.8873	1.35982	0.184718	0.604827
3431	93.3549	1.3105	0.246789	0.608513
3432	100.553	1.30286	0.178295	0.552035
3433	98.9959	1.36091	0.136579	0.517182
3434	86.9784	1.32131	0.157953	0.611143
3435	70.2454	1.3441	0.328814	0.619436
3436	66.2008	1.3266	0.215236	0.746973
3437	79.0639	1.4001	0.20603	0.627162
3438	79.0639	1.4001	0.20603	0.627162
3439	84.4867	1.38137	0.267079	0.560948
3440	89.7818	1.35604	0.227536	0.60913
3441	121.277	1.30927	0.230802	0.477793
3442	63.5479	1.41301	0.327154	0.702378
3443	96.5122	1.35787	0.208048	0.496079
3444	96.5122	1.35787	0.208048	0.496079
3445	89.7043	1.30492	0.187821	0.59786
3446	89.7043	1.30492	0.187821	0.59786
3447	97.4885	1.29235	0.183904	0.613818
3448	87.6348	1.31564	0.249361	0.560612
3449	101.251	1.26766	0.183024	0.584681
3450	101.251	1.26766	0.183024	0.584681
3451	98.0552	1.258	0.221293	0.610721
3452	88.3361	1.29956	0.318162	0.650203
3453	91.3395	1.44348	0.263934	0.453471
3454	94.6031	1.41826	0.217331	0.489873
3455	95.4582	1.41728	0.116829	0.494909
3456	115.737	1.37903	0.148749	0.415075
3457	115.737	1.37903	0.148749	0.415075
3458	110.315	1.35077	0.132728	0.481477
3459	76.2727	1.34703	0.191951	0.710093
3460	71.9742	1.42167	0.194578	0.641793
3461	117.677	1.3093	0.29875	0.445302
3462	132.699	1.27767	0.190324	0.455355
3463	81.3801	1.39423	0.193683	0.540757
3464	102.945	1.35374	0.16337	0.459604
3465	105.067	1.31909	0.203055	0.509953
3466	105.067	1.31909	0.203055	0.509953
3467	73.8076	1.37024	0.196802	0.620738
3468	80.352	1.32812	0.185457	0.628976
3469	91.5483	1.36445	0.215548	0.508001
3470	89.0335	1.39312	0.182393	0.515912
3471	91.387	1.41607	0.179967	0.534037
3472	66.0746	1.32849	0.211355	0.800564
3473	75.921	1.32421	0.226576	0.764891
3474	59.7294	1.33504	0.23377	0.799504
3475	60.2519	1.36098	0.222405	0.769285
3476	62.2246	1.36731	0.257351	0.749892
3477	62.2246	1.36731	0.257351	0.749892
3478	77.4556	1.32998	0.149066	0.678231
3479	90.1049	1.38275	0.133813	0.545831
3480	90.1049	1.38275	0.133813	0.545831
3481	90.1049	1.38275	0.133813	0.545831
3482	83.6974	1.35198	0.157463	0.668649
3483	99.4375	1.36845	0.159743	0.509829
3484	87.349	1.27845	0.215187	0.668853
3485	129.002	1.2439	0.143859	0.512051
3486	98.6241	1.29743	0.172295	0.569027
3487	98.6241	1.29743	0.172295	0.569027
3488	98.6241	1.29743	0.172295	0.569027
3489	88.0765	1.2813	0.16934	0.705697
3490	120.718	1.29636	0.178247	0.468243
3491	89.3868	1.34913	0.137782	0.585426
3492	78.2589	1.35745	0.143873	0.674747
3493	78.2589	1.35745	0.143873	0.674747
3494	78.2589	1.35745	0.143873	0.674747
3495	95.9283	1.38833	0.143447	0.492052
3496	109.874	1.27782	0.220432	0.591114
3497	113.696	1.29326	0.151066	0.532485
3498	79.2774	1.3148	0.18019	0.637238
3499	79.2774	1.3148	0.18019	0.637238
3500	102.738	1.3115	0.112079	0.576159
3501	68.4769	1.37134	0.168252	0.722486
3502	80.6814	1.3736	0.161493	0.626965
3503	80.6814	1.3736	0.161493	0.626965
3504	80.6814	1.3736	0.161493	0.626965
3505	80.6814	1.3736	0.161493	0.626965
3506	80.6814	1.3736	0.161493	0.626965
3507	80.6814	1.3736	0.161493	0.626965
3508	80.6814	1.3736	0.161493	0.626965
3509	80.6814	1.3736	0.161493	0.626965
3510	85.2269	1.3071	0.156032	0.653172
3511	85.2269	1.3071	0.156032	0.653172
3512	85.2269	1.3071	0.156032	0.653172
3513	107.545	1.33856	0.180183	0.484543
3514	98.8789	1.36055	0.139427	0.527527
3515	94.8221	1.26611	0.211492	0.625523
3516	90.6697	1.28142	0.21307	0.599606
3517	89.644	1.33663	0.188119	0.555718
3518	100.6	1.34736	0.196105	0.490094
3519	100.6	1.34736	0.196105	0.490094
3520	91.5685	1.33483	0.144522	0.602258
3521	91.5685	1.33483	0.144522	0.602258
3522	126.639	1.32193	0.0965311	0.420851
3523	100.767	1.28258	0.16202	0.519104
3524	101.287	1.24135	0.22655	0.648202
3525	92.8492	1.28115	0.210394	0.579139
3526	92.6372	1.30786	0.185061	0.601401
3527	92.6372	1.30786	0.185061	0.601401
3528	92.6372	1.30786	0.185061	0.601401
3529	69.9264	1.36405	0.189645	0.723902
3530	69.9264	1.36405	0.189645	0.723902
3531	63.4273	1.37114	0.174906	0.739418
3532	87.7078	1.36011	0.158341	0.586979
3533	87.7078	1.36011	0.158341	0.586979
3534	104.699	1.40048	0.167261	0.442914
3535	93.6065	1.42468	0.127243	0.502728
3536	85.2572	1.41983	0.157324	0.5087
3537	94.2613	1.28786	0.22706	0.566083
3538	115.797	1.33255	0.166058	0.490203
3539	78.7853	1.36369	0.148704	0.661983
3540	78.7853	1.36369	0.148704	0.661983
3541	97.6036	1.33447	0.124395	0.606915
3542	82.4162	1.31617	0.185812	0.650778
3543	88.4547	1.35014	0.183052	0.559761
3544	119.611	1.39084	0.153611	0.3896
3545	119.611	1.39084	0.153611	0.3896
3546	73.2455	1.37131	0.173027	0.659522
3547	136.201	1.31933	0.144921	0.389888
3548	134.574	1.27123	0.1843	0.472359
3549	77.0809	1.36858	0.1422	0.620978
3550	84.938	1.30124	0.205094	0.637862
3551	79.7925	1.31685	0.259999	0.560375
3552	90.7521	1.32316	0.288529	0.500023
3553	113.799	1.22635	0.291175	0.576753
3554	121.664	1.26776	0.273911	0.479073
3555	79.4956	1.31278	0.151679	0.657886
3556	79.4956	1.31278	0.151679	0.657886
3557	122.355	1.3186	0.153417	0.433863
3558	108.608	1.25813	0.216508	0.579703
3559	95.746	1.33864	0.181153	0.574016
3560	87.9234	1.32329	0.172738	0.607849
3561	103.213	1.3869	0.224096	0.464016
3562	103.213	1.3869	0.224096	0.464016
3563	81.9881	1.37469	0.149851	0.600094
3564	77.9751	1.38427	0.153001	0.615652
3565	104.966	1.29246	0.189134	0.604138
3566	103.561	1.37873	0.234299	0.556513
3567	112.981	1.35192	0.161998	0.496893
3568	77.301	1.34478	0.221923	0.58094
3569	65.3088	1.39279	0.191919	0.634578
3570	57.7807	1.42075	0.266667	0.69078
3571	67.0507	1.40245	0.226767	0.684208
3572	64.326	1.33844	0.22505	0.769275
3573	80.4096	1.28501	0.257794	0.693006
3574	80.4096	1.28501	0.257794	0.693006
3575	73.1363	1.32828	0.211617	0.756224
3576	77.6889	1.28131	0.230696	0.828859
3577	55.7528	1.36947	0.155861	0.848294
3578	55.7528	1.36947	0.155861	0.848294
3579	65.5116	1.30698	0.147111	0.837056
3580	67.543	1.34368	0.20191	0.834143
3581	63.1764	1.37252	0.300866	0.739027
3582	63.1764	1.37252	0.300866	0.739027
3583	59.3666	1.37742	0.295281	0.758032
3584	56.4278	1.40277	0.272531	0.742867
3585	69.7704	1.41186	0.329344	0.614029
3586	87.4274	1.37244	0.109396	0.573372
3587	92.5743	1.28105	0.176079	0.663781
3588	95.3511	1.35639	0.180176	0.536213
3589	95.3511	1.35639	0.180176	0.536213
3590	95.3511	1.35639	0.180176	0.536213
3591	95.3511	1.35639	0.180176	0.536213
3592	95.3511	1.35639	0.180176	0.536213
3593	95.3511	1.35639	0.180176	0.536213
3594	90.2018	1.35054	0.189304	0.558904
3595	90.2018	1.35054	0.189304	0.558904
3596	72.03	1.41851	0.255755	0.596723
3597	105.249	1.38533	0.165473	0.43658
3598	111.37	1.33604	0.219967	0.446766
3599	72.2913	1.3756	0.137313	0.625305
3600	72.2913	1.3756	0.137313	0.625305
3601	92.1774	1.40806	0.143708	0.49716
3602	92.1774	1.40806	0.143708	0.49716
3603	114.286	1.34709	0.154194	0.463366
3604	76.3977	1.42355	0.13923	0.627545
3605	91.2972	1.34504	0.182317	0.5841
3606	91.2972	1.34504	0.182317	0.5841
3607	131.443	1.30661	0.184302	0.449125
3608	131.443	1.30661	0.184302	0.449125
3609	94.2878	1.40126	0.195241	0.534996
3610	74.7331	1.38453	0.207595	0.639225
3611	74.7331	1.38453	0.207595	0.639225
3612	74.7331	1.38453	0.207595	0.639225
3613	75.667	1.39129	0.164433	0.59975
3614	75.667	1.39129	0.164433	0.59975
3615	75.667	1.39129	0.164433	0.59975
3616	87.5448	1.34874	0.19935	0.550474
3617	87.5448	1.34874	0.19935	0.550474
3618	87.5448	1.34874	0.19935	0.550474
3619	87.5448	1.34874	0.19935	0.550474
3620	87.5448	1.34874	0.19935	0.550474
3621	79.1586	1.34063	0.177436	0.616649
3622	64.8916	1.37456	0.143815	0.758384
3623	72.3407	1.31092	0.136801	0.766314
3624	109.191	1.29538	0.171401	0.571947
3625	81.7466	1.37714	0.150036	0.634912
3626	96.8677	1.37445	0.168381	0.493737
3627	96.8677	1.37445	0.168381	0.493737
3628	96.8677	1.37445	0.168381	0.493737
3629	99.1593	1.35395	0.176279	0.532498
3630	99.1593	1.35395	0.176279	0.532498
3631	99.1593	1.35395	0.176279	0.532498
3632	99.1593	1.35395	0.176279	0.532498
3633	99.1593	1.35395	0.176279	0.532498
3634	99.1593	1.35395	0.176279	0.532498
3635	90.8729	1.31034	0.182726	0.597684
3636	90.8729	1.31034	0.182726	0.597684
3637	72.724	1.35903	0.158951	0.674637
3638	67.0818	1.31826	0.236373	0.675192
3639	67.0818	1.31826	0.236373	0.675192
3640	85.3153	1.3229	0.219966	0.584686
3641	94.3928	1.36801	0.136567	0.536215
3642	88.4993	1.33207	0.173878	0.603566
3643	88.4993	1.33207	0.173878	0.603566
3644	84.5553	1.3504	0.126575	0.656633
3645	65.5682	1.36357	0.192517	0.729184
3646	65.5682	1.36357	0.192517	0.729184
3647	65.5682	1.36357	0.192517	0.729184
3648	85.2891	1.3282	0.213714	0.606147
3649	85.2891	1.3282	0.213714	0.606147
3650	94.0683	1.32876	0.226088	0.546874
3651	94.0683	1.32876	0.226088	0.546874
3652	94.73	1.24978	0.189739	0.699382
3653	95.6152	1.34303	0.156795	0.614257
3654	103.905	1.29601	0.131078	0.593912
3655	111.922	1.29273	0.178793	0.554853
3656	126.607	1.32768	0.139705	0.437765
3657	148.78	1.32601	0.139733	0.379223
3658	67.1284	1.45231	0.298248	0.582342
3659	80.3668	1.41478	0.242516	0.563389
3660	82.1096	1.37422	0.230536	0.5803
3661	94.9185	1.33892	0.198774	0.53758
3662	94.9185	1.33892	0.198774	0.53758
3663	94.9185	1.33892	0.198774	0.53758
3664	89.0191	1.30833	0.164358	0.611571
3665	85.29	1.4247	0.148038	0.546227
3666	87.3539	1.37199	0.203297	0.54629
3667	87.3539	1.37199	0.203297	0.54629
3668	77.9775	1.31845	0.244452	0.683507
3669	78.9602	1.34829	0.204646	0.681239
